communication_id,client_id,contact_date,contact_type,contact_reason,contacted_by
COM03458,C0182,2025-08-20,Email,Training needs assessment,Mohammed Ali
COM03718,C0195,2025-08-21,Email,Invoice query,Sara Hassan
COM02952,C0159,2025-08-21,Meeting,Complaint resolution,Sara Hassan
COM08939,C0477,2025-08-21,WhatsApp,Thank you message,Ahmed Abdullah
COM01434,C0076,2025-08-21,Email,Renewal discussion,Sara Hassan
COM01807,C0097,2025-08-21,WhatsApp,Schedule confirmation,Fatima Ahmed
COM00830,C0041,2025-08-21,Meeting,Training needs assessment,Sara Hassan
COM08452,C0450,2025-08-21,WhatsApp,Feedback discussion,Sara Hassan
COM02719,C0147,2025-08-21,Meeting,Schedule confirmation,Noura Salem
COM03969,C0208,2025-08-21,Meeting,Feedback discussion,Noura Salem
COM03209,C0172,2025-08-22,Video Call,Quotation request,Mohammed Ali
COM08299,C0441,2025-08-22,Email,Satisfaction survey,Mohammed Ali
COM04125,C0217,2025-08-22,WhatsApp,Account review,Noura Salem
COM00751,C0036,2025-08-22,Phone Call,Invoice query,Ahmed Abdullah
COM02196,C0121,2025-08-22,Phone Call,General inquiry,Noura Salem
COM06191,C0327,2025-08-22,WhatsApp,Satisfaction survey,Noura Salem
COM06105,C0322,2025-08-22,Email,Training needs assessment,Ahmed Abdullah
COM05240,C0276,2025-08-22,Phone Call,Thank you message,Fatima Ahmed
COM03218,C0172,2025-08-22,Email,Invoice query,Mohammed Ali
COM07687,C0408,2025-08-22,Meeting,Renewal discussion,Mohammed Ali
COM09158,C0488,2025-08-22,Meeting,Training needs assessment,Sara Hassan
COM07198,C0379,2025-08-23,Phone Call,Renewal discussion,Fatima Ahmed
COM07871,C0415,2025-08-23,Video Call,Follow-up on booking,Sara Hassan
COM05537,C0290,2025-08-23,Email,Thank you message,Mohammed Ali
COM04595,C0237,2025-08-23,Phone Call,Quotation request,Sara Hassan
COM09230,C0493,2025-08-23,Meeting,Training needs assessment,Sara Hassan
COM08975,C0481,2025-08-23,WhatsApp,Schedule confirmation,Sara Hassan
COM04561,C0235,2025-08-23,Meeting,Schedule confirmation,Sara Hassan
COM01060,C0057,2025-08-23,WhatsApp,Follow-up on booking,Mohammed Ali
COM03852,C0202,2025-08-23,Meeting,Satisfaction survey,Sara Hassan
COM08394,C0447,2025-08-23,Meeting,Follow-up on booking,Noura Salem
COM07376,C0388,2025-08-23,WhatsApp,General inquiry,Sara Hassan
COM06768,C0358,2025-08-24,Email,Satisfaction survey,Mohammed Ali
COM04768,C0248,2025-08-24,WhatsApp,Renewal discussion,Ahmed Abdullah
COM08002,C0423,2025-08-24,Phone Call,Quotation request,Noura Salem
COM00755,C0037,2025-08-24,Meeting,Thank you message,Fatima Ahmed
COM05594,C0293,2025-08-24,WhatsApp,Follow-up on booking,Fatima Ahmed
COM09025,C0483,2025-08-24,Meeting,Course recommendation,Mohammed Ali
COM06881,C0362,2025-08-24,Meeting,Account review,Ahmed Abdullah
COM05096,C0267,2025-08-24,WhatsApp,New course announcement,Noura Salem
COM05893,C0308,2025-08-24,Phone Call,Schedule confirmation,Noura Salem
COM05079,C0266,2025-08-24,WhatsApp,Training needs assessment,Noura Salem
COM04188,C0220,2025-08-24,Email,Thank you message,Fatima Ahmed
COM04000,C0210,2025-08-24,Phone Call,New course announcement,Ahmed Abdullah
COM02438,C0132,2025-08-25,Email,Satisfaction survey,Sara Hassan
COM09093,C0487,2025-08-25,Email,Feedback discussion,Sara Hassan
COM05922,C0311,2025-08-25,Email,New course announcement,Ahmed Abdullah
COM01604,C0084,2025-08-25,Meeting,Renewal discussion,Sara Hassan
COM04339,C0224,2025-08-25,WhatsApp,Satisfaction survey,Ahmed Abdullah
COM01435,C0077,2025-08-25,Video Call,Training needs assessment,Ahmed Abdullah
COM08215,C0436,2025-08-25,Video Call,Invoice query,Noura Salem
COM04945,C0256,2025-08-25,Video Call,Invoice query,Fatima Ahmed
COM01683,C0090,2025-08-25,Phone Call,Invoice query,Fatima Ahmed
COM04399,C0225,2025-08-25,Phone Call,Quotation request,Sara Hassan
COM02645,C0143,2025-08-25,Video Call,Course recommendation,Mohammed Ali
COM01502,C0079,2025-08-25,Email,Feedback discussion,Ahmed Abdullah
COM05544,C0291,2025-08-25,Video Call,Satisfaction survey,Sara Hassan
COM02595,C0139,2025-08-25,WhatsApp,Follow-up on booking,Sara Hassan
COM07098,C0375,2025-08-25,WhatsApp,Thank you message,Fatima Ahmed
COM00719,C0033,2025-08-26,Meeting,New course announcement,Sara Hassan
COM08094,C0429,2025-08-26,WhatsApp,Satisfaction survey,Noura Salem
COM01849,C0100,2025-08-26,Email,New course announcement,Ahmed Abdullah
COM06496,C0344,2025-08-26,WhatsApp,Training needs assessment,Noura Salem
COM01251,C0065,2025-08-26,Phone Call,Quotation request,Ahmed Abdullah
COM03954,C0207,2025-08-26,Video Call,Training needs assessment,Noura Salem
COM09123,C0487,2025-08-26,Meeting,Account review,Sara Hassan
COM07310,C0385,2025-08-26,Phone Call,Course recommendation,Mohammed Ali
COM05020,C0263,2025-08-26,Meeting,Follow-up on booking,Sara Hassan
COM03203,C0171,2025-08-26,Meeting,Invoice query,Sara Hassan
COM08774,C0468,2025-08-26,Meeting,New course announcement,Sara Hassan
COM08887,C0474,2025-08-26,WhatsApp,Thank you message,Ahmed Abdullah
COM00327,C0015,2025-08-27,Meeting,Course recommendation,Mohammed Ali
COM00905,C0047,2025-08-27,Video Call,Complaint resolution,Ahmed Abdullah
COM06914,C0364,2025-08-27,Meeting,Schedule confirmation,Fatima Ahmed
COM09146,C0488,2025-08-27,Video Call,Follow-up on booking,Sara Hassan
COM05797,C0302,2025-08-27,Phone Call,General inquiry,Mohammed Ali
COM01093,C0058,2025-08-27,Video Call,Follow-up on booking,Mohammed Ali
COM02317,C0129,2025-08-27,Meeting,Thank you message,Sara Hassan
COM02844,C0155,2025-08-27,Meeting,Quotation request,Mohammed Ali
COM04020,C0212,2025-08-27,WhatsApp,Feedback discussion,Noura Salem
COM01751,C0093,2025-08-27,Video Call,Training needs assessment,Ahmed Abdullah
COM02576,C0138,2025-08-27,WhatsApp,Course recommendation,Ahmed Abdullah
COM00263,C0011,2025-08-27,Meeting,Quotation request,Noura Salem
COM03226,C0173,2025-08-27,WhatsApp,Quotation request,Noura Salem
COM02651,C0143,2025-08-27,WhatsApp,Schedule confirmation,Mohammed Ali
COM01895,C0101,2025-08-27,Meeting,Course recommendation,Sara Hassan
COM00081,C0004,2025-08-28,Email,New course announcement,Ahmed Abdullah
COM02889,C0157,2025-08-28,WhatsApp,Quotation request,Noura Salem
COM04747,C0247,2025-08-28,Meeting,Complaint resolution,Sara Hassan
COM06109,C0322,2025-08-28,Meeting,Training needs assessment,Ahmed Abdullah
COM01984,C0107,2025-08-28,WhatsApp,General inquiry,Mohammed Ali
COM08762,C0466,2025-08-28,Meeting,New course announcement,Noura Salem
COM04051,C0214,2025-08-28,Email,Invoice query,Noura Salem
COM01943,C0103,2025-08-28,Video Call,Course recommendation,Noura Salem
COM02050,C0110,2025-08-28,Video Call,General inquiry,Mohammed Ali
COM03225,C0173,2025-08-28,Email,Complaint resolution,Noura Salem
COM04776,C0250,2025-08-28,WhatsApp,Schedule confirmation,Noura Salem
COM02744,C0149,2025-08-28,Meeting,Satisfaction survey,Sara Hassan
COM07689,C0408,2025-08-28,WhatsApp,Satisfaction survey,Mohammed Ali
COM07105,C0375,2025-08-28,Email,Training needs assessment,Fatima Ahmed
COM02702,C0146,2025-08-28,Meeting,Complaint resolution,Fatima Ahmed
COM04454,C0229,2025-08-28,Meeting,Training needs assessment,Ahmed Abdullah
COM04404,C0226,2025-08-29,Email,Feedback discussion,Sara Hassan
COM06458,C0343,2025-08-29,Phone Call,Training needs assessment,Mohammed Ali
COM01249,C0065,2025-08-29,WhatsApp,New course announcement,Ahmed Abdullah
COM03048,C0165,2025-08-29,WhatsApp,New course announcement,Sara Hassan
COM01908,C0101,2025-08-29,Email,Quotation request,Sara Hassan
COM03505,C0185,2025-08-29,Video Call,New course announcement,Noura Salem
COM06437,C0341,2025-08-30,Email,Complaint resolution,Noura Salem
COM07511,C0397,2025-08-30,Phone Call,Quotation request,Noura Salem
COM04977,C0259,2025-08-30,WhatsApp,Quotation request,Sara Hassan
COM06453,C0343,2025-08-30,WhatsApp,Account review,Mohammed Ali
COM07007,C0370,2025-08-30,WhatsApp,Renewal discussion,Fatima Ahmed
COM00320,C0015,2025-08-30,Email,Training needs assessment,Mohammed Ali
COM08931,C0477,2025-08-30,Email,Training needs assessment,Ahmed Abdullah
COM01697,C0091,2025-08-30,Phone Call,Course recommendation,Sara Hassan
COM04081,C0216,2025-08-30,Video Call,Follow-up on booking,Noura Salem
COM08645,C0462,2025-08-31,Video Call,General inquiry,Fatima Ahmed
COM08271,C0440,2025-08-31,Video Call,Schedule confirmation,Mohammed Ali
COM09256,C0493,2025-08-31,Email,General inquiry,Sara Hassan
COM02125,C0116,2025-08-31,WhatsApp,Renewal discussion,Ahmed Abdullah
COM08812,C0469,2025-08-31,Email,New course announcement,Noura Salem
COM06488,C0344,2025-08-31,Email,Quotation request,Noura Salem
COM07611,C0403,2025-08-31,Video Call,Thank you message,Noura Salem
COM06327,C0335,2025-08-31,Video Call,Satisfaction survey,Noura Salem
COM07856,C0415,2025-08-31,Email,Follow-up on booking,Sara Hassan
COM09077,C0485,2025-09-01,WhatsApp,Renewal discussion,Sara Hassan
COM01155,C0061,2025-09-01,Email,Account review,Mohammed Ali
COM04294,C0223,2025-09-01,WhatsApp,General inquiry,Sara Hassan
COM07156,C0378,2025-09-01,WhatsApp,Training needs assessment,Sara Hassan
COM07178,C0378,2025-09-01,Phone Call,Satisfaction survey,Sara Hassan
COM02416,C0132,2025-09-01,Phone Call,General inquiry,Sara Hassan
COM02347,C0129,2025-09-01,Email,Schedule confirmation,Sara Hassan
COM00179,C0007,2025-09-01,Meeting,Complaint resolution,Sara Hassan
COM00321,C0015,2025-09-01,Phone Call,Follow-up on booking,Mohammed Ali
COM08753,C0466,2025-09-01,Email,General inquiry,Noura Salem
COM03683,C0193,2025-09-01,Meeting,Thank you message,Fatima Ahmed
COM04634,C0238,2025-09-02,Email,Course recommendation,Sara Hassan
COM01962,C0104,2025-09-02,Email,Thank you message,Noura Salem
COM02542,C0136,2025-09-02,Meeting,Quotation request,Noura Salem
COM06763,C0357,2025-09-03,Video Call,Quotation request,Sara Hassan
COM02383,C0130,2025-09-03,Meeting,Training needs assessment,Mohammed Ali
COM08304,C0441,2025-09-03,WhatsApp,Renewal discussion,Mohammed Ali
COM05635,C0295,2025-09-03,WhatsApp,Follow-up on booking,Mohammed Ali
COM07095,C0375,2025-09-03,WhatsApp,Training needs assessment,Fatima Ahmed
COM07986,C0422,2025-09-03,Phone Call,Training needs assessment,Sara Hassan
COM00640,C0028,2025-09-03,WhatsApp,Follow-up on booking,Fatima Ahmed
COM00821,C0041,2025-09-03,Email,Follow-up on booking,Sara Hassan
COM04541,C0235,2025-09-04,Meeting,Training needs assessment,Sara Hassan
COM04551,C0235,2025-09-04,WhatsApp,General inquiry,Sara Hassan
COM00828,C0041,2025-09-04,Meeting,Invoice query,Sara Hassan
COM06722,C0355,2025-09-04,Video Call,Complaint resolution,Ahmed Abdullah
COM02022,C0109,2025-09-04,WhatsApp,Schedule confirmation,Fatima Ahmed
COM00944,C0049,2025-09-04,Video Call,Invoice query,Sara Hassan
COM04699,C0244,2025-09-04,WhatsApp,Follow-up on booking,Fatima Ahmed
COM05974,C0314,2025-09-04,Phone Call,Feedback discussion,Mohammed Ali
COM09342,C0498,2025-09-04,Email,Quotation request,Noura Salem
COM02876,C0156,2025-09-04,Phone Call,Complaint resolution,Fatima Ahmed
COM08748,C0466,2025-09-04,WhatsApp,Schedule confirmation,Noura Salem
COM09272,C0494,2025-09-04,Email,Schedule confirmation,Noura Salem
COM02749,C0149,2025-09-05,Phone Call,Training needs assessment,Sara Hassan
COM00344,C0016,2025-09-05,Meeting,Course recommendation,Sara Hassan
COM08550,C0458,2025-09-05,Meeting,Account review,Mohammed Ali
COM05233,C0275,2025-09-05,Phone Call,Account review,Sara Hassan
COM08684,C0464,2025-09-05,Video Call,New course announcement,Sara Hassan
COM06675,C0352,2025-09-05,Phone Call,New course announcement,Noura Salem
COM07518,C0397,2025-09-05,Meeting,Training needs assessment,Noura Salem
COM03364,C0178,2025-09-05,WhatsApp,Feedback discussion,Mohammed Ali
COM08113,C0430,2025-09-05,Phone Call,General inquiry,Mohammed Ali
COM02658,C0144,2025-09-06,Meeting,Schedule confirmation,Ahmed Abdullah
COM07057,C0372,2025-09-06,Video Call,Course recommendation,Sara Hassan
COM07113,C0375,2025-09-06,Meeting,Schedule confirmation,Fatima Ahmed
COM06537,C0345,2025-09-06,Meeting,Thank you message,Noura Salem
COM04132,C0217,2025-09-06,WhatsApp,Satisfaction survey,Noura Salem
COM01160,C0061,2025-09-06,WhatsApp,Follow-up on booking,Mohammed Ali
COM08019,C0424,2025-09-06,Meeting,Invoice query,Ahmed Abdullah
COM07769,C0410,2025-09-06,WhatsApp,Account review,Mohammed Ali
COM08552,C0458,2025-09-06,Email,Course recommendation,Mohammed Ali
COM06730,C0356,2025-09-07,Video Call,General inquiry,Ahmed Abdullah
COM01290,C0066,2025-09-07,Video Call,Account review,Ahmed Abdullah
COM00798,C0038,2025-09-07,WhatsApp,Thank you message,Noura Salem
COM03989,C0210,2025-09-07,Video Call,General inquiry,Ahmed Abdullah
COM08216,C0436,2025-09-07,Phone Call,General inquiry,Noura Salem
COM07883,C0416,2025-09-07,Phone Call,Follow-up on booking,Sara Hassan
COM01626,C0086,2025-09-07,Email,Follow-up on booking,Ahmed Abdullah
COM04106,C0216,2025-09-07,Meeting,Invoice query,Noura Salem
COM06387,C0339,2025-09-07,Video Call,General inquiry,Fatima Ahmed
COM08590,C0459,2025-09-07,Video Call,Schedule confirmation,Ahmed Abdullah
COM04199,C0221,2025-09-07,Meeting,New course announcement,Ahmed Abdullah
COM02083,C0112,2025-09-07,Email,Follow-up on booking,Noura Salem
COM01158,C0061,2025-09-08,Email,Renewal discussion,Mohammed Ali
COM02822,C0153,2025-09-08,Email,Renewal discussion,Noura Salem
COM06580,C0347,2025-09-08,Phone Call,Quotation request,Mohammed Ali
COM01564,C0083,2025-09-08,Video Call,Schedule confirmation,Mohammed Ali
COM06609,C0349,2025-09-08,Phone Call,Satisfaction survey,Fatima Ahmed
COM07812,C0412,2025-09-08,WhatsApp,Account review,Noura Salem
COM07756,C0410,2025-09-08,Email,New course announcement,Mohammed Ali
COM08756,C0466,2025-09-08,Phone Call,Account review,Noura Salem
COM01189,C0062,2025-09-08,Video Call,Account review,Sara Hassan
COM04881,C0253,2025-09-08,Meeting,General inquiry,Ahmed Abdullah
COM01207,C0062,2025-09-08,Phone Call,Invoice query,Sara Hassan
COM09186,C0489,2025-09-09,Meeting,Thank you message,Sara Hassan
COM00630,C0028,2025-09-09,Phone Call,Complaint resolution,Fatima Ahmed
COM02530,C0136,2025-09-09,WhatsApp,Complaint resolution,Noura Salem
COM00956,C0050,2025-09-09,Phone Call,Training needs assessment,Ahmed Abdullah
COM08436,C0450,2025-09-09,Phone Call,Training needs assessment,Sara Hassan
COM05976,C0315,2025-09-09,WhatsApp,Complaint resolution,Noura Salem
COM01907,C0101,2025-09-09,Meeting,Complaint resolution,Sara Hassan
COM06649,C0351,2025-09-09,Email,New course announcement,Sara Hassan
COM04953,C0256,2025-09-09,Video Call,Complaint resolution,Fatima Ahmed
COM02746,C0149,2025-09-09,Phone Call,Quotation request,Sara Hassan
COM05207,C0275,2025-09-09,Email,Invoice query,Sara Hassan
COM05902,C0310,2025-09-09,Video Call,Feedback discussion,Fatima Ahmed
COM06015,C0318,2025-09-09,Meeting,Schedule confirmation,Noura Salem
COM01985,C0107,2025-09-09,Video Call,Renewal discussion,Mohammed Ali
COM00245,C0011,2025-09-09,Email,New course announcement,Noura Salem
COM08916,C0475,2025-09-09,Meeting,Quotation request,Noura Salem
COM07195,C0378,2025-09-10,Meeting,General inquiry,Sara Hassan
COM00765,C0037,2025-09-10,Phone Call,Account review,Fatima Ahmed
COM06903,C0364,2025-09-10,Meeting,Invoice query,Fatima Ahmed
COM05882,C0308,2025-09-10,WhatsApp,Invoice query,Noura Salem
COM08846,C0471,2025-09-10,Email,New course announcement,Ahmed Abdullah
COM05380,C0283,2025-09-10,WhatsApp,Thank you message,Fatima Ahmed
COM00184,C0007,2025-09-10,Email,Training needs assessment,Sara Hassan
COM08937,C0477,2025-09-10,Email,Training needs assessment,Ahmed Abdullah
COM06311,C0334,2025-09-10,WhatsApp,Course recommendation,Mohammed Ali
COM02851,C0156,2025-09-10,Email,Course recommendation,Fatima Ahmed
COM02627,C0142,2025-09-10,Meeting,Schedule confirmation,Mohammed Ali
COM03307,C0175,2025-09-10,WhatsApp,Satisfaction survey,Fatima Ahmed
COM02547,C0136,2025-09-11,WhatsApp,Renewal discussion,Noura Salem
COM00582,C0025,2025-09-11,Email,Training needs assessment,Fatima Ahmed
COM00062,C0003,2025-09-11,Email,Feedback discussion,Fatima Ahmed
COM03770,C0197,2025-09-11,Phone Call,Thank you message,Mohammed Ali
COM00246,C0011,2025-09-11,WhatsApp,Satisfaction survey,Noura Salem
COM01769,C0094,2025-09-11,WhatsApp,Thank you message,Mohammed Ali
COM04374,C0225,2025-09-11,Meeting,Invoice query,Sara Hassan
COM05904,C0310,2025-09-11,Video Call,Account review,Fatima Ahmed
COM06772,C0358,2025-09-11,Video Call,Invoice query,Mohammed Ali
COM06967,C0369,2025-09-11,WhatsApp,Renewal discussion,Mohammed Ali
COM01802,C0097,2025-09-11,Phone Call,Account review,Fatima Ahmed
COM08312,C0442,2025-09-12,Video Call,Course recommendation,Noura Salem
COM00799,C0038,2025-09-12,Email,Schedule confirmation,Noura Salem
COM00832,C0041,2025-09-12,Video Call,Invoice query,Sara Hassan
COM01483,C0078,2025-09-12,Phone Call,General inquiry,Fatima Ahmed
COM06251,C0330,2025-09-12,Email,Feedback discussion,Noura Salem
COM03867,C0203,2025-09-12,WhatsApp,Training needs assessment,Fatima Ahmed
COM01846,C0100,2025-09-12,Meeting,General inquiry,Ahmed Abdullah
COM08404,C0447,2025-09-12,Phone Call,Invoice query,Noura Salem
COM06835,C0361,2025-09-12,WhatsApp,Training needs assessment,Fatima Ahmed
COM05910,C0310,2025-09-12,Phone Call,Satisfaction survey,Fatima Ahmed
COM07315,C0386,2025-09-13,Video Call,Account review,Ahmed Abdullah
COM04391,C0225,2025-09-13,Meeting,Quotation request,Sara Hassan
COM05310,C0280,2025-09-13,WhatsApp,New course announcement,Mohammed Ali
COM04612,C0237,2025-09-13,WhatsApp,Quotation request,Sara Hassan
COM07604,C0403,2025-09-13,WhatsApp,Follow-up on booking,Noura Salem
COM01170,C0061,2025-09-13,Email,Training needs assessment,Mohammed Ali
COM06456,C0343,2025-09-13,WhatsApp,Account review,Mohammed Ali
COM02315,C0129,2025-09-13,Phone Call,Feedback discussion,Sara Hassan
COM04689,C0242,2025-09-13,WhatsApp,Thank you message,Ahmed Abdullah
COM08405,C0447,2025-09-13,WhatsApp,Invoice query,Noura Salem
COM09285,C0495,2025-09-14,Meeting,General inquiry,Ahmed Abdullah
COM09273,C0494,2025-09-14,Email,Follow-up on booking,Noura Salem
COM02092,C0113,2025-09-14,Phone Call,Quotation request,Fatima Ahmed
COM00181,C0007,2025-09-14,Video Call,Feedback discussion,Sara Hassan
COM03465,C0184,2025-09-14,Email,General inquiry,Sara Hassan
COM07004,C0370,2025-09-14,WhatsApp,Complaint resolution,Fatima Ahmed
COM03648,C0191,2025-09-14,Meeting,Satisfaction survey,Mohammed Ali
COM01753,C0093,2025-09-14,WhatsApp,Thank you message,Ahmed Abdullah
COM05160,C0270,2025-09-14,Video Call,Complaint resolution,Sara Hassan
COM04159,C0218,2025-09-14,Phone Call,General inquiry,Ahmed Abdullah
COM05378,C0283,2025-09-14,Video Call,Schedule confirmation,Fatima Ahmed
COM08100,C0429,2025-09-14,WhatsApp,General inquiry,Noura Salem
COM08776,C0468,2025-09-14,WhatsApp,Quotation request,Sara Hassan
COM06149,C0324,2025-09-14,Email,Renewal discussion,Noura Salem
COM02096,C0113,2025-09-15,Meeting,Feedback discussion,Fatima Ahmed
COM00870,C0043,2025-09-15,Email,Thank you message,Ahmed Abdullah
COM08733,C0465,2025-09-15,Meeting,Feedback discussion,Mohammed Ali
COM09392,C0500,2025-09-15,WhatsApp,Course recommendation,Fatima Ahmed
COM07136,C0376,2025-09-15,Email,Complaint resolution,Sara Hassan
COM01129,C0059,2025-09-15,Meeting,Training needs assessment,Fatima Ahmed
COM04526,C0234,2025-09-15,Email,Follow-up on booking,Mohammed Ali
COM07591,C0401,2025-09-15,Meeting,Satisfaction survey,Fatima Ahmed
COM07990,C0423,2025-09-16,Phone Call,Complaint resolution,Noura Salem
COM01707,C0091,2025-09-16,WhatsApp,General inquiry,Sara Hassan
COM09151,C0488,2025-09-16,Email,General inquiry,Sara Hassan
COM07852,C0414,2025-09-16,WhatsApp,Quotation request,Fatima Ahmed
COM00383,C0018,2025-09-16,Phone Call,Schedule confirmation,Sara Hassan
COM08589,C0459,2025-09-16,WhatsApp,Satisfaction survey,Ahmed Abdullah
COM01934,C0103,2025-09-16,Email,Complaint resolution,Noura Salem
COM06720,C0355,2025-09-16,WhatsApp,Follow-up on booking,Ahmed Abdullah
