feedback_id,client_id,booking_id,feedback_date,overall_rating,nps_score,trainer_rating,comments
F02846,C0418,B03515,2025-10-05,5.0,9,4.8,Highly engaging and interactive session
F02847,C0418,B03516,2025-11-09,4.3,8,4.7,"Decent workshop, learned some new things"
F02848,C0418,B03517,2025-12-07,4.2,7,4.0,"Good course overall, met expectations"
F02849,C0419,B03519,2021-05-20,4.2,7,4.4,
F02850,C0420,B03521,2022-02-15,4.4,7,4.3,
F02851,C0420,B03522,2022-05-11,3.6,7,3.7,
F02852,C0420,B03523,2022-07-20,3.9,7,3.8,Trainer was knowledgeable
F02853,C0420,B03524,2022-10-13,3.4,0,3.9,
F02854,C0420,B03526,2023-03-23,3.9,8,3.5,
F02855,C0421,B03527,2025-09-22,5.0,9,5.0,"Excellent trainer, very practical content"
F02856,C0422,B03528,2023-10-17,4.2,7,4.6,
F02857,C0422,B03529,2023-12-16,4.0,7,4.0,Trainer was knowledgeable
F02858,C0422,B03531,2024-05-27,4.0,7,3.8,"Good course overall, met expectations"
F02859,C0422,B03532,2024-07-26,3.7,8,3.5,
F02860,C0422,B03533,2024-10-13,4.6,9,5.0,Great real-world examples and case studies
F02861,C0422,B03534,2025-01-01,3.8,7,4.1,
F02862,C0422,B03535,2025-03-01,3.8,8,3.7,"Decent workshop, learned some new things"
F02863,C0423,B03536,2022-11-27,4.7,9,4.9,
F02864,C0423,B03537,2023-01-11,4.4,7,4.2,
F02865,C0423,B03539,2023-03-14,4.7,10,4.9,Highly engaging and interactive session
F02866,C0423,B03540,2023-04-22,3.8,8,4.0,
F02867,C0423,B03541,2023-05-15,3.5,7,3.8,
F02868,C0423,B03542,2023-06-27,4.2,7,4.2,
F02869,C0423,B03543,2023-08-12,3.6,7,3.9,"Good course overall, met expectations"
F02870,C0424,B03544,2023-11-06,4.9,10,4.7,"Good pace, well-structured content"
F02871,C0424,B03545,2024-01-25,4.2,7,4.3,
F02872,C0424,B03547,2024-06-08,3.4,3,3.3,"Pace was too fast, hard to follow"
F02873,C0424,B03548,2024-08-10,4.6,9,5.0,"Exceeded expectations, highly recommend"
F02874,C0424,B03549,2024-11-04,4.7,9,5.0,Trainer was knowledgeable and approachable
F02875,C0424,B03550,2025-01-01,4.6,10,4.6,"Good pace, well-structured content"
F02876,C0424,B03552,2025-05-08,4.3,8,4.4,
F02877,C0424,B03553,2025-07-12,4.8,10,5.0,Highly engaging and interactive session
F02878,C0425,B03555,2024-10-21,5.0,9,5.0,"Exceeded expectations, highly recommend"
F02879,C0425,B03556,2024-12-03,4.3,8,4.6,
F02880,C0425,B03557,2025-01-13,4.7,9,4.8,Very useful tools and frameworks provided
F02881,C0425,B03558,2025-03-01,3.7,8,4.0,
F02882,C0425,B03559,2025-04-18,3.7,8,3.9,Trainer was knowledgeable
F02883,C0425,B03560,2025-06-10,4.9,9,5.0,"Good pace, well-structured content"
F02884,C0426,B03562,2021-05-30,4.2,7,4.7,"Useful content, could use more examples"
F02885,C0426,B03563,2021-07-26,4.2,8,4.7,
F02886,C0426,B03567,2022-04-25,3.5,8,3.5,
F02887,C0427,B03568,2025-09-17,4.2,7,4.4,
F02888,C0429,B03572,2023-06-10,4.9,9,4.8,
F02889,C0429,B03573,2023-08-04,4.3,7,4.6,"Decent workshop, learned some new things"
F02890,C0429,B03575,2023-10-17,4.9,9,4.9,
F02891,C0429,B03576,2023-12-08,4.9,10,5.0,Great real-world examples and case studies
F02892,C0429,B03577,2024-01-25,3.4,3,4.0,
F02893,C0429,B03578,2024-03-14,5.0,10,4.8,Great real-world examples and case studies
F02894,C0429,B03579,2024-05-03,4.9,9,5.0,"Excellent trainer, very practical content"
F02895,C0429,B03580,2024-06-21,4.2,7,4.3,
F02896,C0429,B03581,2024-08-03,4.2,7,4.4,
F02897,C0429,B03582,2024-09-23,4.4,7,4.6,
F02898,C0430,B03583,2023-02-01,4.1,8,4.1,
F02899,C0430,B03584,2023-03-17,4.4,7,4.9,"Useful content, could use more examples"
F02900,C0430,B03585,2023-04-08,4.9,10,5.0,
F02901,C0430,B03586,2023-05-22,3.5,7,4.0,"Useful content, could use more examples"
F02902,C0430,B03587,2023-06-24,3.7,8,4.0,
F02903,C0430,B03588,2023-07-09,4.8,9,4.7,Great real-world examples and case studies
F02904,C0430,B03590,2023-09-01,4.1,8,4.4,
F02905,C0430,B03591,2023-09-28,4.1,8,3.8,"Good course overall, met expectations"
F02906,C0430,B03592,2023-11-01,4.4,8,4.3,
F02907,C0430,B03593,2023-11-24,4.2,8,4.0,"Decent workshop, learned some new things"
F02908,C0430,B03594,2024-01-04,4.2,8,4.0,
F02909,C0430,B03595,2024-01-23,4.0,7,4.4,"Good course overall, met expectations"
F02910,C0430,B03596,2024-03-11,4.8,10,5.0,
F02911,C0431,B03597,2025-11-11,3.5,7,3.6,
F02912,C0432,B03598,2022-08-07,4.4,8,4.3,
F02913,C0432,B03599,2022-10-10,4.5,9,4.5,
F02914,C0432,B03600,2022-12-21,4.0,7,3.9,
F02915,C0432,B03601,2023-02-26,3.6,7,4.2,
F02916,C0432,B03603,2023-08-07,4.8,9,4.8,"Excellent trainer, very practical content"
F02917,C0432,B03605,2023-12-10,4.3,7,3.9,
F02918,C0432,B03606,2024-03-05,4.8,10,4.6,Great real-world examples and case studies
F02919,C0432,B03607,2024-05-21,5.0,9,5.0,
F02920,C0433,B03609,2023-09-17,3.8,8,4.0,"Good course overall, met expectations"
F02921,C0433,B03611,2023-12-15,4.7,9,5.0,
F02922,C0433,B03612,2024-01-18,4.4,8,4.5,
F02923,C0433,B03613,2024-03-05,4.0,8,4.5,"Good course overall, met expectations"
F02924,C0433,B03614,2024-05-05,3.6,7,3.7,"Useful content, could use more examples"
F02925,C0434,B03615,2024-07-13,3.9,8,3.6,
F02926,C0434,B03616,2024-08-25,3.7,7,3.7,"Useful content, could use more examples"
F02927,C0434,B03617,2024-10-15,4.7,9,4.6,"Excellent trainer, very practical content"
F02928,C0434,B03618,2024-11-22,4.7,9,4.9,
F02929,C0434,B03621,2025-03-25,3.7,8,4.0,"Good course overall, met expectations"
F02930,C0434,B03622,2025-04-28,4.9,9,4.8,"Exceeded expectations, highly recommend"
F02931,C0434,B03623,2025-06-25,3.4,1,3.7,"Too theoretical, needed more practical exercises"
F02932,C0435,B03624,2021-10-17,4.0,7,4.2,
F02933,C0435,B03627,2022-02-09,4.2,8,4.1,
F02934,C0435,B03629,2022-04-18,5.0,10,5.0,"Excellent trainer, very practical content"
F02935,C0435,B03631,2022-06-20,4.3,7,4.5,"Useful content, could use more examples"
F02936,C0435,B03632,2022-07-25,3.9,7,3.8,"Good course overall, met expectations"
F02937,C0435,B03633,2022-09-01,5.0,9,5.0,
F02938,C0435,B03634,2022-10-02,4.2,7,4.7,
F02939,C0435,B03635,2022-11-11,3.4,4,3.5,"Pace was too fast, hard to follow"
F02940,C0435,B03636,2022-12-25,5.0,9,5.0,
F02941,C0435,B03638,2023-03-11,4.1,8,4.5,
F02942,C0435,B03639,2023-04-18,4.3,7,4.4,
F02943,C0435,B03640,2023-05-27,4.0,8,3.7,
F02944,C0435,B03641,2023-06-25,4.2,8,4.2,"Decent workshop, learned some new things"
F02945,C0435,B03642,2023-07-24,5.0,10,4.8,Trainer was knowledgeable and approachable
F02946,C0436,B03644,2025-08-08,4.0,7,4.0,"Decent workshop, learned some new things"
F02947,C0436,B03645,2025-11-04,4.3,8,4.6,
F02948,C0437,B03646,2022-02-23,3.7,8,4.2,"Useful content, could use more examples"
F02949,C0437,B03647,2022-04-03,4.8,9,4.7,Very useful tools and frameworks provided
F02950,C0437,B03648,2022-05-28,4.0,8,4.2,Trainer was knowledgeable
F02951,C0437,B03649,2022-06-30,3.6,7,4.2,
F02952,C0437,B03650,2022-08-01,4.7,10,5.0,
F02953,C0437,B03652,2022-11-03,4.0,7,3.8,
F02954,C0437,B03653,2022-12-14,4.3,7,4.5,"Good course overall, met expectations"
F02955,C0437,B03654,2023-01-24,4.1,8,4.4,
F02956,C0437,B03655,2023-02-25,5.0,9,4.8,"Excellent trainer, very practical content"
F02957,C0437,B03656,2023-04-19,4.6,10,4.8,"Exceeded expectations, highly recommend"
F02958,C0437,B03658,2023-06-21,4.8,9,4.9,"Exceeded expectations, highly recommend"
F02959,C0437,B03659,2023-08-14,4.0,7,4.0,
F02960,C0437,B03660,2023-10-01,4.7,9,4.7,"Excellent trainer, very practical content"
F02961,C0437,B03662,2024-01-04,4.1,8,4.3,
F02962,C0439,B03666,2025-01-19,4.7,10,4.8,
F02963,C0439,B03667,2025-04-10,4.2,8,4.4,
F02964,C0439,B03668,2025-06-22,4.8,9,5.0,"Exceeded expectations, highly recommend"
F02965,C0439,B03669,2025-09-17,4.3,8,4.3,
F02966,C0440,B03670,2022-05-22,4.1,8,4.0,"Good course overall, met expectations"
F02967,C0440,B03671,2022-06-24,4.0,8,4.2,"Decent workshop, learned some new things"
F02968,C0440,B03672,2022-08-04,4.7,9,4.8,Highly engaging and interactive session
F02969,C0440,B03673,2022-09-23,4.1,7,4.1,Trainer was knowledgeable
F02970,C0440,B03674,2022-11-02,5.0,9,5.0,"Exceeded expectations, highly recommend"
F02971,C0440,B03675,2022-12-23,4.5,10,4.8,"Excellent trainer, very practical content"
F02972,C0440,B03676,2023-02-12,4.3,8,4.8,Trainer was knowledgeable
F02973,C0440,B03677,2023-04-03,4.6,9,5.0,Very useful tools and frameworks provided
F02974,C0440,B03680,2023-08-23,3.5,8,4.0,
F02975,C0440,B03681,2023-09-21,4.3,8,4.4,
F02976,C0440,B03682,2023-10-28,4.6,10,4.5,"Exceeded expectations, highly recommend"
F02977,C0440,B03683,2023-11-30,4.1,8,4.3,"Decent workshop, learned some new things"
F02978,C0441,B03684,2025-07-09,4.1,8,4.5,
F02979,C0441,B03685,2025-08-12,3.6,8,3.7,Trainer was knowledgeable
F02980,C0441,B03686,2025-09-25,4.4,7,4.4,
F02981,C0441,B03687,2025-11-16,3.6,8,3.9,
F02982,C0441,B03688,2025-12-29,4.4,8,4.9,
F02983,C0442,B03691,2023-09-23,3.8,7,4.1,
F02984,C0442,B03692,2024-01-10,4.6,10,4.3,Great real-world examples and case studies
F02985,C0442,B03693,2024-04-13,4.1,8,4.5,"Good course overall, met expectations"
F02986,C0442,B03694,2024-07-19,4.1,8,4.6,
F02987,C0442,B03695,2024-10-14,4.5,10,4.7,"Good pace, well-structured content"
F02988,C0443,B03696,2022-03-06,3.8,8,4.0,
F02989,C0443,B03697,2022-04-23,4.6,9,4.6,Great real-world examples and case studies
F02990,C0443,B03698,2022-06-26,3.7,8,4.1,
F02991,C0443,B03700,2022-10-18,3.5,7,4.0,
F02992,C0443,B03702,2023-02-08,3.8,7,4.2,"Good course overall, met expectations"
F02993,C0443,B03703,2023-04-16,4.1,8,4.1,
F02994,C0443,B03705,2023-08-06,4.6,9,4.6,Trainer was knowledgeable and approachable
F02995,C0443,B03706,2023-09-19,5.0,10,5.0,Great real-world examples and case studies
F02996,C0443,B03707,2023-11-15,3.9,8,4.3,"Good course overall, met expectations"
F02997,C0443,B03708,2023-12-26,4.2,8,4.4,
F02998,C0443,B03709,2024-02-28,3.9,7,3.8,
F02999,C0444,B03710,2023-09-27,4.6,10,4.6,Very useful tools and frameworks provided
F03000,C0444,B03711,2023-10-30,4.2,8,4.2,
F03001,C0444,B03712,2023-12-16,4.2,8,4.2,Trainer was knowledgeable
F03002,C0444,B03713,2024-01-12,3.6,7,3.6,"Useful content, could use more examples"
F03003,C0444,B03714,2024-02-08,3.7,7,4.0,"Useful content, could use more examples"
F03004,C0444,B03715,2024-03-01,3.8,8,3.7,
F03005,C0444,B03716,2024-03-25,4.1,7,4.2,"Useful content, could use more examples"
F03006,C0444,B03718,2024-05-19,4.4,7,4.7,"Decent workshop, learned some new things"
F03007,C0444,B03719,2024-06-24,4.1,8,4.0,"Good course overall, met expectations"
F03008,C0445,B03720,2024-01-02,4.4,7,4.5,"Useful content, could use more examples"
F03009,C0445,B03721,2024-03-26,4.4,7,4.1,
F03010,C0445,B03722,2024-06-23,4.7,9,5.0,"Exceeded expectations, highly recommend"
F03011,C0445,B03723,2024-08-27,5.0,10,5.0,
F03012,C0445,B03724,2024-11-07,3.3,5,3.5,Trainer rushed through important topics
F03013,C0445,B03725,2025-01-25,3.7,7,4.1,
F03014,C0445,B03726,2025-04-13,4.8,9,4.5,
F03015,C0445,B03727,2025-07-02,4.0,8,3.8,
F03016,C0446,B03729,2023-09-07,3.8,7,3.9,"Good course overall, met expectations"
F03017,C0446,B03730,2023-09-29,3.7,8,3.7,Trainer was knowledgeable
F03018,C0446,B03731,2023-11-05,4.3,8,4.3,"Good course overall, met expectations"
F03019,C0446,B03732,2023-12-01,3.8,8,3.9,"Decent workshop, learned some new things"
F03020,C0447,B03733,2024-07-25,3.8,7,3.6,
F03021,C0447,B03734,2024-09-27,4.4,7,4.1,"Good course overall, met expectations"
F03022,C0447,B03735,2024-11-28,5.0,10,5.0,
F03023,C0447,B03737,2025-04-10,4.4,8,4.3,"Decent workshop, learned some new things"
F03024,C0448,B03738,2023-04-04,3.6,7,3.5,
F03025,C0448,B03739,2023-07-14,4.0,8,4.1,"Useful content, could use more examples"
F03026,C0448,B03740,2023-11-23,4.1,7,3.8,"Useful content, could use more examples"
F03027,C0448,B03742,2024-07-04,5.0,10,4.9,Very useful tools and frameworks provided
F03028,C0450,B03745,2024-02-28,4.7,9,5.0,Highly engaging and interactive session
F03029,C0450,B03747,2024-06-29,4.6,10,4.7,Very useful tools and frameworks provided
F03030,C0450,B03748,2024-08-08,4.2,8,4.3,"Useful content, could use more examples"
F03031,C0450,B03749,2024-09-20,3.7,8,4.0,
F03032,C0450,B03751,2025-01-07,5.0,10,5.0,Very useful tools and frameworks provided
F03033,C0450,B03752,2025-02-26,5.0,10,4.6,"Good pace, well-structured content"
F03034,C0450,B03753,2025-04-22,3.8,7,3.8,"Decent workshop, learned some new things"
F03035,C0450,B03754,2025-06-30,4.7,10,4.7,"Exceeded expectations, highly recommend"
F03036,C0450,B03755,2025-08-24,3.5,8,3.5,
F03037,C0451,B03756,2024-09-05,4.0,7,4.4,
F03038,C0451,B03757,2024-12-19,4.4,8,4.6,
F03039,C0451,B03758,2025-04-16,3.3,5,3.6,"Pace was too fast, hard to follow"
F03040,C0451,B03759,2025-08-04,5.0,10,5.0,
F03041,C0452,B03761,2021-09-02,4.7,9,5.0,"Excellent trainer, very practical content"
F03042,C0452,B03763,2022-01-25,4.9,10,4.5,
F03043,C0452,B03765,2022-07-25,4.6,9,4.3,
F03044,C0452,B03766,2022-10-20,4.3,7,4.3,Trainer was knowledgeable
F03045,C0452,B03767,2023-01-10,3.7,8,4.0,Trainer was knowledgeable
F03046,C0453,B03768,2021-08-31,4.3,8,4.2,
F03047,C0453,B03769,2021-12-13,4.6,9,4.4,
F03048,C0453,B03771,2022-05-25,4.5,10,4.4,
F03049,C0453,B03772,2022-08-25,3.9,8,3.6,Trainer was knowledgeable
F03050,C0453,B03773,2022-11-08,4.0,7,4.3,
F03051,C0453,B03774,2023-02-16,4.0,8,3.7,"Decent workshop, learned some new things"
F03052,C0453,B03776,2023-08-19,4.0,7,4.5,
F03053,C0453,B03777,2023-11-20,4.6,9,4.8,
F03054,C0453,B03778,2024-02-19,4.4,7,4.4,"Good course overall, met expectations"
F03055,C0453,B03779,2024-05-03,4.0,8,4.1,Trainer was knowledgeable
F03056,C0453,B03780,2024-07-30,3.9,7,4.1,
F03057,C0453,B03781,2024-11-04,4.0,8,4.2,"Good course overall, met expectations"
F03058,C0454,B03782,2025-10-08,4.9,9,5.0,Trainer was knowledgeable and approachable
F03059,C0454,B03783,2025-11-22,4.5,9,4.5,Great real-world examples and case studies
F03060,C0455,B03784,2025-11-27,4.0,7,3.6,
F03061,C0456,B03785,2024-06-23,3.3,3,3.9,
F03062,C0456,B03786,2024-09-29,3.9,8,4.0,"Good course overall, met expectations"
F03063,C0456,B03787,2024-12-21,4.2,7,4.2,"Useful content, could use more examples"
F03064,C0456,B03789,2025-06-30,4.0,7,4.5,"Useful content, could use more examples"
F03065,C0457,B03790,2021-10-01,3.7,8,3.4,"Good course overall, met expectations"
F03066,C0457,B03791,2021-11-20,4.2,7,4.5,
F03067,C0457,B03792,2022-01-14,4.1,8,3.9,"Decent workshop, learned some new things"
F03068,C0457,B03793,2022-03-06,3.4,3,3.5,"Pace was too fast, hard to follow"
F03069,C0457,B03794,2022-04-27,5.0,10,5.0,Highly engaging and interactive session
F03070,C0457,B03795,2022-06-07,3.4,1,3.7,Trainer rushed through important topics
F03071,C0457,B03798,2022-11-03,4.3,8,4.4,Trainer was knowledgeable
F03072,C0457,B03800,2023-02-07,4.1,8,4.0,
F03073,C0457,B03801,2023-03-27,3.9,8,4.1,"Decent workshop, learned some new things"
F03074,C0457,B03802,2023-05-09,4.7,9,4.8,Trainer was knowledgeable and approachable
F03075,C0458,B03804,2024-08-21,4.6,9,4.7,
F03076,C0458,B03805,2024-10-13,4.7,9,5.0,"Exceeded expectations, highly recommend"
F03077,C0458,B03806,2024-12-14,4.3,8,3.9,"Useful content, could use more examples"
F03078,C0458,B03809,2025-06-13,3.9,7,3.8,
F03079,C0458,B03810,2025-07-28,4.9,9,5.0,
F03080,C0458,B03811,2025-09-29,3.9,7,4.3,
F03081,C0459,B03812,2023-03-02,4.2,8,4.5,
F03082,C0459,B03813,2023-03-22,4.6,9,5.0,"Excellent trainer, very practical content"
F03083,C0459,B03814,2023-04-22,3.7,7,4.2,
F03084,C0459,B03815,2023-05-30,3.9,8,3.7,"Useful content, could use more examples"
F03085,C0459,B03816,2023-06-27,4.1,8,3.8,
F03086,C0459,B03818,2023-09-04,4.5,10,4.8,Highly engaging and interactive session
F03087,C0459,B03819,2023-10-15,3.7,8,3.9,
F03088,C0459,B03820,2023-11-03,4.0,7,3.6,"Good course overall, met expectations"
F03089,C0459,B03821,2023-11-25,4.1,8,3.9,
F03090,C0459,B03822,2024-01-07,4.6,9,4.9,"Exceeded expectations, highly recommend"
F03091,C0459,B03823,2024-01-30,4.0,8,4.0,"Decent workshop, learned some new things"
F03092,C0459,B03824,2024-02-19,4.1,8,4.0,"Useful content, could use more examples"
F03093,C0460,B03825,2022-02-04,4.4,7,4.4,
F03094,C0460,B03827,2022-05-06,4.0,7,4.4,Trainer was knowledgeable
F03095,C0460,B03828,2022-06-19,4.3,7,4.5,Trainer was knowledgeable
F03096,C0460,B03829,2022-07-20,3.8,7,4.0,
F03097,C0460,B03830,2022-09-21,4.1,7,4.1,
F03098,C0460,B03831,2022-11-19,4.4,8,4.2,"Useful content, could use more examples"
F03099,C0460,B03832,2023-01-23,3.9,7,4.0,
F03100,C0461,B03835,2024-01-30,4.0,8,4.2,
F03101,C0461,B03837,2024-06-03,4.5,9,4.3,
F03102,C0461,B03838,2024-07-27,3.9,7,4.0,"Useful content, could use more examples"
F03103,C0461,B03839,2024-09-24,4.1,7,4.7,"Useful content, could use more examples"
F03104,C0461,B03840,2024-11-24,3.7,7,3.8,"Decent workshop, learned some new things"
F03105,C0461,B03841,2025-02-08,4.0,7,3.6,Trainer was knowledgeable
F03106,C0461,B03842,2025-03-27,4.7,9,5.0,"Excellent trainer, very practical content"
F03107,C0461,B03843,2025-05-24,4.4,7,4.2,Trainer was knowledgeable
F03108,C0461,B03844,2025-07-20,4.4,8,4.6,
F03109,C0461,B03845,2025-09-07,4.0,8,4.1,"Decent workshop, learned some new things"
F03110,C0462,B03846,2022-04-27,3.3,3,3.7,
F03111,C0462,B03848,2022-08-21,4.3,7,4.5,"Good course overall, met expectations"
F03112,C0462,B03850,2023-01-10,3.8,8,4.1,"Decent workshop, learned some new things"
F03113,C0462,B03851,2023-03-09,4.8,9,4.5,
F03114,C0462,B03853,2023-06-29,3.8,7,3.7,"Useful content, could use more examples"
F03115,C0462,B03854,2023-08-23,4.5,9,4.2,"Excellent trainer, very practical content"
F03116,C0462,B03855,2023-10-08,3.6,8,3.7,
F03117,C0462,B03856,2023-12-03,4.0,8,4.4,"Useful content, could use more examples"
F03118,C0462,B03857,2024-02-14,3.8,8,4.1,"Decent workshop, learned some new things"
F03119,C0463,B03858,2022-07-10,4.7,10,4.8,Great real-world examples and case studies
F03120,C0463,B03859,2022-10-14,4.6,9,4.7,"Exceeded expectations, highly recommend"
F03121,C0463,B03860,2023-01-17,4.5,9,4.5,
F03122,C0463,B03861,2023-05-02,4.3,7,4.6,"Good course overall, met expectations"
F03123,C0463,B03862,2023-08-02,4.1,7,4.5,"Good course overall, met expectations"
F03124,C0464,B03863,2024-01-14,4.6,10,4.8,
F03125,C0464,B03864,2024-03-11,4.2,8,4.3,"Good course overall, met expectations"
F03126,C0464,B03865,2024-05-05,3.9,7,4.2,
F03127,C0464,B03867,2024-09-05,4.3,8,4.4,
F03128,C0464,B03869,2024-12-25,4.0,8,3.9,
F03129,C0464,B03870,2025-02-15,5.0,9,4.9,Very useful tools and frameworks provided
F03130,C0464,B03871,2025-04-24,4.2,8,3.9,
F03131,C0464,B03872,2025-06-17,4.8,9,4.6,Very useful tools and frameworks provided
F03132,C0465,B03874,2021-08-03,5.0,10,5.0,"Good pace, well-structured content"
F03133,C0465,B03875,2021-11-12,4.2,7,3.9,
F03134,C0465,B03876,2022-03-04,3.5,8,4.0,Trainer was knowledgeable
F03135,C0465,B03877,2022-07-15,3.9,7,3.8,Trainer was knowledgeable
F03136,C0465,B03879,2023-02-24,4.8,10,4.7,"Excellent trainer, very practical content"
F03137,C0465,B03880,2023-06-23,4.7,9,4.8,Very useful tools and frameworks provided
F03138,C0465,B03881,2023-10-19,4.0,7,4.5,"Useful content, could use more examples"
F03139,C0466,B03882,2024-08-21,4.6,9,4.9,"Good pace, well-structured content"
F03140,C0466,B03884,2024-12-05,4.0,7,4.2,Trainer was knowledgeable
F03141,C0466,B03885,2025-02-03,3.4,2,3.5,Not enough time for questions
F03142,C0466,B03886,2025-04-02,4.0,8,4.5,"Useful content, could use more examples"
F03143,C0466,B03887,2025-06-01,4.1,8,4.3,
F03144,C0466,B03888,2025-08-02,4.6,10,4.7,
F03145,C0466,B03889,2025-09-28,4.4,7,4.2,Trainer was knowledgeable
F03146,C0466,B03890,2025-12-06,4.0,7,4.0,
F03147,C0467,B03891,2025-10-26,4.1,8,3.8,Trainer was knowledgeable
F03148,C0469,B03893,2023-05-07,4.8,10,5.0,"Good pace, well-structured content"
F03149,C0469,B03894,2023-06-05,3.7,7,3.6,
F03150,C0469,B03895,2023-07-22,4.7,10,4.6,Highly engaging and interactive session
F03151,C0469,B03896,2023-09-15,4.7,10,5.0,Highly engaging and interactive session
F03152,C0469,B03898,2023-12-09,4.3,7,4.9,
F03153,C0469,B03899,2024-01-22,4.5,9,4.3,
F03154,C0469,B03902,2024-05-24,4.5,9,4.9,"Exceeded expectations, highly recommend"
F03155,C0469,B03903,2024-07-18,5.0,9,5.0,Great real-world examples and case studies
F03156,C0469,B03904,2024-09-07,4.2,7,4.3,Trainer was knowledgeable
F03157,C0469,B03905,2024-10-27,4.6,10,4.7,
F03158,C0469,B03906,2024-12-08,4.6,10,4.6,"Good pace, well-structured content"
F03159,C0469,B03907,2025-01-25,3.5,8,3.4,"Useful content, could use more examples"
F03160,C0469,B03908,2025-03-13,4.2,7,4.0,"Useful content, could use more examples"
F03161,C0469,B03909,2025-04-16,4.7,10,5.0,
F03162,C0470,B03911,2023-01-12,4.6,10,4.7,Trainer was knowledgeable and approachable
F03163,C0470,B03912,2023-04-11,4.3,7,3.9,
F03164,C0470,B03915,2024-01-05,4.6,9,4.9,Great real-world examples and case studies
F03165,C0471,B03917,2023-12-01,4.5,9,4.8,
F03166,C0471,B03918,2024-01-11,4.6,10,4.2,Trainer was knowledgeable and approachable
F03167,C0471,B03921,2024-05-09,4.7,10,5.0,
F03168,C0471,B03922,2024-06-29,3.9,8,3.6,"Useful content, could use more examples"
F03169,C0471,B03923,2024-08-06,4.1,7,3.7,
F03170,C0471,B03924,2024-10-03,4.4,8,4.4,
F03171,C0471,B03925,2024-11-19,3.9,8,4.5,"Useful content, could use more examples"
F03172,C0471,B03926,2024-12-11,3.8,7,4.1,"Decent workshop, learned some new things"
F03173,C0471,B03930,2025-06-13,4.7,9,5.0,"Exceeded expectations, highly recommend"
F03174,C0471,B03931,2025-07-12,3.5,8,3.7,
